Divisao;Unidade;Código Cliente;Projeto Financeiro;Mês base;Dono de Carteira;Segmento
LD16;B504;349806;181016;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;C502;423418;181278;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;C503;429627;183527;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;C511;431640;184191;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;D506;418250;181200;30/04/2024;ASSESSORIA - VM RECOVERY;AF
LD16;D518;427004;182752;30/04/2024;COBRANÇA INTERNA - RAFAELA;Preventivo
LD16;D525;429607;183518;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;E510;418699;180973;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;E513;423054;181437;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;F502;322048;181398;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;F504;430493;183809;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;F505;422894;180706;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;F509;418373;181157;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;F521;418197;180719;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;F525;427030;182784;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;F526;418460;180749;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;G514;404319;183506;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;G521;429623;183550;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;G523;427167;182815;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;H506;423048;181315;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;H507;430769;184045;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;H508;403951;183062;30/04/2024;ASSESSORIA TW - DULCE;Amigavel
LD16;H509;419321;181043;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;H510;418340;180752;30/04/2024;ASSESSORIA TW - GUILHERME;AF
LD16;H513;423788;181352;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LA92;C102;386426;180956;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LA92;C112;423246;180937;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LA92;C114;426507;182502;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LA92;C116;386576;180830;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LA92;C117;386774;182499;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LA92;D104;387029;180821;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LA92;D109;386717;180869;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LA92;D113;427626;183280;30/04/2024;COBRANÇA INTERNA - NAYARA;Em Dia
LA92;D114;386760;180819;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LA92;D116;423284;180954;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;H503;423085;180926;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;H512;418285;181026;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;H516;418452;181216;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;H518;418566;180730;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;H519;418468;181215;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;H520;423047;180871;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;H521;418663;180808;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;H522;429701;183740;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;I501;408102;181067;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;I502;429579;183519;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;I509;418467;180755;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;I511;418564;181014;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;I514;422893;180775;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;I515;404294;183505;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;I516;418247;181076;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;I521;418454;180812;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;J503;422884;180797;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;J518;428185;183318;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;J522;419313;181013;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;J523;422787;180685;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;J524;418295;180732;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;J525;362724;182409;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;J529;422884;184081;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;K502;423695;181288;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;K506;430382;183763;30/04/2024;COBRANÇA INTERNA - NAYARA;Em Dia
LD16;K507;352631;181290;30/04/2024;COBRANÇA INTERNA - LUIZ;Em Dia
LD16;K519;418958;180756;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;K520;354127;183597;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;K524;404343;181077;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;L501;419314;181211;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;L502;419314;181210;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;L505;429541;183487;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;L506;391878;183968;30/04/2024;COBRANÇA INTERNA – AXIS;Em Dia
LA92;D119;426842;182667;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LA92;D120;423349;180910;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LA92;E105;386535;180850;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LA92;E114;420669;181030;30/04/2024;COBRANÇA INTERNA - NAYARA;Em Dia
LA92;E120;430391;183729;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LA92;F108;423439;181002;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LA92;F114;423310;181335;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LA92;F117;430772;184096;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LA92;G109;431621;184174;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LA92;G112;429945;183620;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LA92;G117;426526;182510;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;H517;418452;181214;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;I508;418467;180728;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;I512;422795;181250;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;I522;418768;180710;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;J504;169598;183243;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;J507;419354;180880;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;J508;419354;180920;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;J514;403912;180818;30/04/2024;COBRANÇA INTERNA - LUIZ;Em Dia
LD16;J519;357240;180723;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;J527;429583;183531;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;K503;418281;180881;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;K510;427058;182786;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;K511;430470;183744;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;K523;429596;183526;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;K526;419296;181065;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;K527;426072;182270;30/04/2024;COBRANÇA INTERNA - RAFAELA;Preventivo
LD16;L503;419314;181188;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;L504;309061;184159;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;L508;423863;181430;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;L524;429599;183548;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;L526;419403;180771;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;M501;418427;180979;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LA92;H128;423193;180839;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LA92;H130;431554;184146;30/04/2024;COBRANÇA INTERNA - RAFAELA;Preventivo
LA92;I110;431559;184121;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LA92;M102;423275;180991;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LA92;M104;423341;181071;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LA92;M105;427137;182819;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LA92;M111;423289;181081;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LA92;M115;423304;181053;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LA92;M119;423123;180955;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LA92;N106;423232;181165;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LA92;N118;423299;180836;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;E501;418357;181199;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;E512;418283;181162;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;E519;419079;180766;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;F507;350561;180763;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;F510;418375;180787;30/04/2024;COBRANÇA INTERNA - NAYARA;AF
LD16;F513;418334;180980;30/04/2024;COBRANÇA INTERNA - NAYARA;Em Dia
LD16;F516;418796;180709;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;F520;418197;180717;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;F524;418542;181402;30/04/2024;COBRANÇA INTERNA - LUIZ;AF
LD16;F528;430366;183692;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;G520;418807;181300;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;G524;423042;181446;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;H523;427578;183152;30/04/2024;COBRANÇA INTERNA - NAYARA;Ato
LD16;I504;430828;181441;30/04/2024;COBRANÇA INTERNA - LUIZ;Em Dia
LD16;I518;423058;180765;30/04/2024;COBRANÇA INTERNA - NAYARA;Em Dia
LD16;J501;418439;180768;30/04/2024;COBRANÇA INTERNA - RAFAELA;Preventivo
LD16;J502;347507;183455;30/04/2024;COBRANÇA INTERNA - NAYARA;Em Dia
LD16;J505;169598;183244;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;J510;425830;182196;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;J512;418300;180718;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;J516;406321;181523;30/04/2024;ASSESSORIA - VM RECOVERY;AF
LD16;J517;427063;182800;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;J520;357240;180722;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;J526;345202;181205;30/04/2024;ASSESSORIA - VM RECOVERY;AF
LD16;K501;418360;181158;30/04/2024;COBRANÇA INTERNA - NAYARA;Em Dia
LD16;K504;418891;180742;30/04/2024;COBRANÇA INTERNA - NAYARA;Em Dia
LD16;K515;418537;181291;30/04/2024;ASSESSORIA TW - GUILHERME;AF
LD16;L511;418466;180977;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;L516;423981;181522;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;L521;430800;183996;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;M505;429630;183669;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;M510;419170;180736;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;M517;429659;183563;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;M524;419386;181268;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;M531;423640;181232;30/04/2024;COBRANÇA INTERNA - LUIZ;AF
LD16;N510;423905;181476;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;N514;424174;181599;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;O515;418371;181125;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;O526;418930;180758;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;P503;426972;182782;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;P504;418791;180805;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;P510;418932;180708;30/04/2024;COBRANÇA INTERNA - NAYARA;Em Dia
LD16;P512;418961;181145;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;P513;361682;181251;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;Q501;431717;184252;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;Q503;418689;180975;30/04/2024;COBRANÇA INTERNA - NAYARA;Em Dia
LD16;Q512;418359;180681;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;R501;427009;182765;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;R516;429558;183546;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;R517;418960;181011;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;R519;429558;183524;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;R533;419283;180791;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;S507;361851;180701;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;S513;418604;181273;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;S517;429608;183521;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LA92;O110;424279;181871;30/04/2024;COBRANÇA INTERNA - LUIZ;Preventivo
LA92;P105;423132;180824;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LA92;P107;423296;180829;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LA92;P115;423333;181136;30/04/2024;COBRANÇA INTERNA - NAYARA;Em Dia
LA92;Q120;430519;183880;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LA92;R105;427170;180785;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LA92;R108;386620;183832;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LA92;R120;431577;184119;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LA92;S104;430639;183957;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LA92;S108;430549;183826;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LA92;S109;423238;181115;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;M503;429629;183555;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;M514;429525;183486;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;M515;424342;181708;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;M523;419386;181269;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;M525;422776;180782;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;M528;430840;184082;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;N501;350732;181337;30/04/2024;ASSESSORIA - VM RECOVERY;Amigavel
LD16;N511;418356;180770;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;N518;354968;180767;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;N519;419073;181009;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;N520;419108;181338;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;N521;427603;183021;30/04/2024;COBRANÇA INTERNA - NAYARA;Amigavel
LD16;N525;422780;180748;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;N528;427536;182992;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;O501;418804;180688;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;O508;419102;180798;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;O520;418585;180744;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;O521;418540;180731;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;O527;426775;182682;30/04/2024;COBRANÇA INTERNA - LUIZ;Em Dia
LD16;P501;419032;181364;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;P508;419138;180799;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;P509;419194;181292;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;P511;405696;181044;30/04/2024;ASSESSORIA - VM RECOVERY;Em Dia
LD16;P527;363742;180737;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;P530;431626;184186;30/04/2024;COBRANÇA INTERNA - NAYARA;Ato
LD16;Q505;419284;180720;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;Q513;419390;180762;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;Q514;339389;180889;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;Q522;355844;181068;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;Q523;419380;181148;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;R515;428254;183254;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;R534;419283;180786;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;S508;418718;180711;30/04/2024;COBRANÇA INTERNA - NAYARA;Em Dia
LD16;S515;418293;180777;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;S516;429608;183520;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;S520;430785;184066;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;T519;429598;183724;30/04/2024;COBRANÇA INTERNA - LUIZ;Ato
LD16;T532;418812;181146;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;U502;430364;183792;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;U504;423083;180927;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;U515;403517;181204;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;U516;275523;181008;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;U523;427668;183061;30/04/2024;COBRANÇA INTERNA - LUIZ;Em Dia
LA92;S121;430529;183889;30/04/2024;COBRANÇA INTERNA - NAYARA;Ato
LA92;T129;386817;180909;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LA92;T137;428736;183316;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LA92;T138;386962;183592;30/04/2024;COBRANÇA INTERNA - NAYARA;Em Dia
LA92;U102;429622;183516;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LA92;U107;430938;184115;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LA92;U108;387039;180993;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LA92;U109;423213;180895;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LB22;AC304;423621;181137;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LB22;AC308;423605;181318;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LB22;AD304;430491;183785;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;L512;418543;181124;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;L513;418543;181123;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;L515;418332;180890;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;L527;418813;180743;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;L530;419315;181066;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;M502;418427;180978;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;M509;423081;181241;30/04/2024;COBRANÇA INTERNA - NAYARA;Em Dia
LD16;N502;429464;183472;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;N503;429440;183471;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;N505;355982;180712;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;N515;420664;181411;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;N517;418607;180810;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;N522;429416;183402;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;O519;418585;180745;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;O530;427677;183073;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;P514;361682;181297;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;P523;419287;181406;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;P526;430788;184013;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;Q516;418441;180757;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;S511;404069;181258;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;S519;430805;184065;30/04/2024;COBRANÇA INTERNA - NAYARA;Ato
LD16;T501;418812;181147;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;T520;429598;183920;30/04/2024;COBRANÇA INTERNA - LUIZ;Ato
LD16;U510;426605;182615;30/04/2024;COBRANÇA INTERNA - LUIZ;AF
LD16;U511;344736;180687;30/04/2024;COBRANÇA INTERNA - LUIZ;Em Dia
LD16;U519;431488;184163;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;V507;418601;180713;30/04/2024;ASSESSORIA TW - GUILHERME;Amigavel
LD16;V516;418688;180754;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;V519;418380;180725;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;V525;429561;183560;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;V532;428761;183375;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;W502;426463;182472;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;W504;419021;180801;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;T522;429598;183924;30/04/2024;COBRANÇA INTERNA - LUIZ;Ato
LD16;U501;429649;183554;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;U506;430866;184074;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;U509;426036;182294;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;U513;427006;182788;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;U517;429600;183909;30/04/2024;COBRANÇA INTERNA - NAYARA;Ato
LD16;U518;431757;184253;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;V502;429474;183456;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;V505;419418;181119;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;V509;419175;181083;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;V511;419031;181010;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LB22;AD318;429604;183502;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LB22;AE309;426879;182716;30/04/2024;ASSESSORIA TW - GUILHERME;Amigavel
LB22;AF302;424048;181667;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LB22;AF311;427169;182810;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LB22;AF319;426485;182720;30/04/2024;COBRANÇA INTERNA - LUIZ;Em Dia
LB22;AF320;425960;182233;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LB22;AJ302;424905;182408;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LB22;AJ304;424905;182348;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LB22;AJ312;406641;182393;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LB22;AJ315;423617;181221;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LB22;AJ319;354945;182460;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;V513;418914;180802;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;V517;418720;181374;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;V529;429462;183478;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;V530;429462;183479;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;W507;360779;180918;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;W509;424181;181704;30/04/2024;SEM DONO DE CARTEIRA;Exclusão
LD16;W514;309126;183609;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;W518;419358;181069;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;W521;423074;181058;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;W527;419360;181330;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;W530;424318;181710;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;X504;429505;183475;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;X510;429522;183507;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;X511;422814;180962;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;X517;423094;181348;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;X519;418819;180970;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;X526;418670;180726;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
LD16;X529;427584;183059;30/04/2024;COBRANÇA INTERNA - RAFAELA;Em Dia
