Divisao;Unidade;Código Cliente;Projeto Financeiro
KJ22;M107;386962;175920
KJ22;M108;387149;175897
KJ22;M109;386493;175649
KJ22;M110;386524;175647
KJ22;M111;387268;176162
KJ22;M112;387268;176179
KJ22;M113;387460;176219
KJ22;M114;387134;176034
KJ22;M115;386388;175646
KJ22;M116;386781;175754
KJ22;M117;386847;175778
KJ22;M118;386847;175982
KJ22;M119;386652;175986
KJ22;M120;386535;175702
KJ22;M121;386412;175640
KJ22;M122;387025;175995
KJ22;M123;387268;176161
KJ22;M124;387125;175955
KJ22;M125;386399;176022
KJ22;M126;386487;175637
KJ22;M127;387393;176153
KJ22;M128;387132;175578
KJ22;M129;387102;175605
KJ22;M130;387102;175606
KJ22;M131;386412;175634
KJ22;M132;386507;175691
KJ22;M133;387306;176144
KJ22;M134;386658;175872
KJ22;N101;386408;175860
KJ22;N102;386713;175823
KJ22;N103;386952;175840
KJ22;N104;386799;176167
KJ22;N105;386862;175794
KJ22;N106;386876;175831
KJ22;N107;386986;175861
KJ22;N108;386763;175891
KJ22;N109;386838;175779
KJ22;N110;386744;176026
KJ22;N111;387280;176087
KJ22;N112;387280;176057
KJ22;N113;386936;175829
KJ22;N114;387155;175993
KJ22;N115;386582;176173
KJ22;N116;387302;176160
KJ22;N117;386655;176117
KJ22;N118;386655;175895
KJ22;O101;386944;176042
KJ22;O102;387374;176183
KJ22;O103;386537;175919
KJ22;O104;387032;175887
KJ22;O105;386451;175782
KJ22;O106;386451;175781
KJ22;O107;387067;175602
KJ22;O108;387030;176006
KJ22;O109;387028;175655
KJ22;P101;387249;175965
KJ22;P102;387120;175922
KJ22;P103;386733;175733
KJ22;P104;386886;175958
KJ22;P105;387109;175975
KJ22;P106;386749;175741
KJ22;P107;386796;175762
KJ22;P108;386872;175792
KJ22;P109;386982;176037
KJ22;P110;386984;175868
KJ22;P111;386854;175788
KJ22;P112;387617;176211
KJ22;P113;386665;176012
KJ22;P114;387008;175989
KJ22;P115;387008;175987
KJ22;P116;387008;176017
KJ22;P117;386711;175742
KJ22;P118;386711;175728
KJ22;P119;386585;175908
KJ22;P120;387264;175932
KJ22;Q101;387215;176085
KJ22;Q102;386472;175805
KJ22;Q103;386673;175923
KJ22;Q104;386867;176040
KJ22;Q105;386867;176039
KJ22;Q106;387253;175964
KJ22;Q107;386925;175856
KJ22;Q108;386925;175859
KJ22;Q113;386509;175695
KJ22;Q114;386768;175749
KJ22;Q115;386610;175685
KJ22;Q116;387104;176178
KJ22;Q117;386672;175712
KJ22;Q118;386672;175731
KJ22;Q119;386804;175764
KJ22;Q120;386807;175786
KJ22;Q121;386807;175766
KJ22;Q122;387191;175707
KJ22;Q123;387361;176118
KJ22;R101;386961;175843
KJ22;R102;387106;175921
KJ22;R103;386813;175768
KJ22;R104;386905;175811
KJ22;R105;386742;176115
KJ22;R106;387313;176001
KJ22;R107;386923;175876
KJ22;R108;429550;175947
KJ22;R109;386794;175761
KJ22;R110;386803;175763
KJ22;R111;389975;176810
KJ22;R112;389975;176809
KJ22;R113;386929;175852
KJ22;R114;387432;176175
KJ22;R115;386958;175875
KJ22;R116;386798;175910
KJ22;R117;387392;176151
KJ22;R118;386957;176168
KJ22;R119;387059;176047
KJ22;R120;386893;175808
KJ22;R121;387327;176000
KJ22;R122;386930;175828
KJ22;R123;386930;175827
KJ22;R124;386934;175834
KJ22;R125;386866;175800
KJ22;R126;387390;176129
KJ22;R127;386748;175737
KJ22;R128;386901;175810
KJ22;R129;386953;175846
KJ22;S101;387394;176217
KJ22;S102;386966;176043
KJ22;S103;386770;175752
KJ22;S104;386975;175858
KJ22;S105;386910;175813
KJ22;S106;386792;175917
KJ22;S107;386992;176044
KJ22;S108;386842;175777
KJ22;S109;386899;175809
KJ22;S110;387074;176014
KJ22;S111;386811;175999
KJ22;S112;386648;175700
KJ22;S113;386631;175692
KJ22;S120;387020;176016
KJ22;S121;387037;175998
KJ22;S122;387342;176158
KJ22;S123;386673;175914
KJ22;S124;386622;175981
KJ22;S125;386493;175641
KJ22;S126;386594;175940
KJ22;S127;387090;176108
KJ22;S128;387126;175607
KJ22;S129;386624;176018
KJ22;S130;386649;175701
KJ22;S131;387344;176159
KJ22;S132;407922;175945
KJ22;S133;386553;175711
KJ22;S134;386832;176210
KJ22;S135;386948;176170
KJ22;T101;386968;175862
KJ22;T102;386863;175795
KJ22;T107;386717;175732
KJ22;T108;386738;175753
KJ22;T109;386738;175735
KJ22;T110;386917;175925
KJ22;T111;386739;175736
KJ22;T112;386501;175699
KJ22;T113;386501;175670
KJ22;T114;386806;175765
KJ22;T115;386745;175740
KJ22;T116;386836;176136
KJ22;T117;386772;175750
KJ22;T118;386950;175603
KJ22;T119;386497;175643
KJ22;T120;386548;175648
KJ22;T121;386499;175659
KJ22;T122;386968;175851
KJ22;U101;386965;175850
KJ22;U102;386588;175948
KJ22;U103;387304;176002
KJ22;U104;386803;176009
KJ22;U105;386607;175913
KJ22;U106;386551;175832
KJ22;U107;386704;175722
KJ22;U108;386565;175667
KJ22;U109;386592;176082
KJ22;U110;387393;176152
KJ22;U111;387348;176133
KJ22;U112;387055;175871
KJ22;U113;386456;175632
KJ22;U114;386636;175704
KJ22;U115;386541;175658
KJ22;U116;386437;175979
KJ22;U117;386444;175677
KJ22;U118;386489;175639
KJ22;U119;387386;176234
KJ22;U120;386908;175817
KJ22;U121;387123;175930
KJ22;U122;386822;175771
KJ22;V101;386762;175746
KJ22;V102;386531;175988
KJ22;V103;386531;175906
KJ22;V104;386553;175666
KJ22;V105;386553;175664
KJ22;V108;386638;175721
KJ22;V109;386474;175656
KJ22;V110;386703;175726
KJ22;V111;386459;175888
KJ22;V112;386468;175624
KJ22;V113;386809;175767
KJ22;V114;386755;175738
KJ22;V115;387311;176052
KJ22;V116;387290;176095
KJ22;V117;387266;176083
KJ22;V118;387286;176145
KJ22;V119;387066;175626
KJ22;V120;386646;175698
KJ22;V121;386424;175621
KJ22;V122;386424;175620
KJ22;V123;387119;175898
KJ22;V124;387354;176157
KJ22;V125;387049;176109
KJ22;V126;387076;175604
KJ22;W101;387053;175576
KJ22;W102;386477;175635
KJ22;W103;386443;175623
KJ22;W104;386454;176114
KJ22;W105;386436;175944
KJ22;W106;386419;175618
KJ22;W107;386426;175903
KJ22;W108;387309;176194
KJ22;W109;387372;176156
KJ22;W110;387054;175628
KJ22;W111;386420;175619
KJ22;W112;386820;176070
KJ22;W113;386384;175644
KJ22;W114;386414;175757
KJ22;W115;386894;176231
KJ22;W116;386753;175842
KJ22;W117;386809;175583
KJ22;W118;387035;175899
KJ22;W119;387033;175611
KJ22;W120;386511;175633
KJ22;W121;386440;175622
KJ22;W122;386414;175616
KJ22;W123;386414;175617
KJ22;W124;386411;176079
KJ22;W125;387241;176049
KJ22;W126;387353;176076
KJ22;W127;386464;175609
KJ22;W128;386412;175615
KJ22;W129;386795;175787
KJ22;X105;386625;175696
KJ22;X106;386529;175957
KJ22;X111;386487;175680
KJ22;X112;386573;175783
KJ22;X113;386663;175706
KJ22;X114;386602;175682
KJ22;X115;386938;175835
KJ22;Y101;386940;175900
KJ22;Y102;387071;175651
KJ22;Y103;387070;175582
KJ22;Y104;386642;175709
KJ22;Y105;386714;175976
KJ22;Y106;386608;175684
KJ22;Y107;387206;176003
KJ22;Y108;386914;175874
KJ22;Y109;386914;175877
KJ22;Y110;386663;175714
KJ22;Y111;386615;175688
KJ22;Y112;387098;175574
KJ22;Y113;386719;175747
KJ22;Y114;386636;175873
KJ22;Y115;386788;176111
KJ22;Y116;387002;175863
KJ22;CO0101;47138;175629
KJ22;CO0102;47138;175630
KJ22;CO0103;387281;176105
KJ22;CO0104;387135;175886
KJ22;CO0105;386815;175769
KJ22;CO0106;387210;176228
M772;2;281611;178264
M772;3;391764;177101
M772;4;391764;177102
M772;5;391764;177100
M772;6;391764;177099
M772;7;391764;177098
M772;8;391659;177087
M772;9;281611;177069
M772;10;281611;177068
KZ22;AA210;403468;177598
KZ22;AA211;403544;177699
KZ22;AA212;403274;177587
KZ22;AA214;279984;177640
KZ22;AA215;86346;178141
KZ22;BA210;403358;177749
KZ22;BA211;403358;177784
KZ22;BA212;403405;177669
KZ22;BA213;403383;177592
KZ22;BA215;403383;177590
KZ22;BA216;403415;177666
KZ22;CA201;403303;177634
KZ22;CA203;406536;178936
KZ22;CA204;406536;178935
KZ22;CA206;403263;177752
KZ22;CA207;403263;177728
KZ22;CA208;405931;178469
KZ22;CA210;360117;177724
KZ22;DA201;403280;177690
KZ22;DA203;403273;177645
KZ22;DA204;355700;178286
KZ22;DA205;403263;177727
KZ22;DA206;403263;177726
KZ22;FA208;405947;178620
KZ22;FA210;404230;178278
KZ22;FA212;406169;178731
KZ22;FA213;403343;178007
KZ22;HA201;403327;178172
KZ22;HA202;405942;178623
KZ22;HA204;52057;177938
KZ22;HA205;186132;179486
KZ22;HA206;41564;179092
KZ22;HA207;389987;179524
KZ22;HA208;407403;179416
KZ22;HA209;403442;177711
KZ22;HA210;10204;177740
KZ22;HA211;52836;177603
KZ22;HA212;52836;177602
KZ22;HA213;406083;178865
KZ22;HA215;403413;177629
KZ22;HA216;403317;177604
KZ22;HA217;67805;177586
KZ22;IA204;355115;177697
KZ22;IA210;403540;177673
KZ22;JA201;404191;178270
KZ22;JA202;403573;177680
KZ22;JA203;403308;177608
KZ22;JA204;403389;177641
KZ22;JA205;355085;177569
KZ22;JA206;403306;177694
KZ22;JA208;403411;177600
KZ22;JA209;86028;177659
KZ22;X206;426206;182318
KZ22;MI0101;403263;178677
KZ22;MI0102;403263;178676
KZ22;MI0103;403263;178675
KZ22;MI0104;403263;178674
LA36;A402;426598;182653
LA36;A403;426598;182652
LA36;B414;406235;178769
LA36;B415;406196;178795
LA36;C401;403760;177922
LA36;C402;403841;178190
LA36;C403;403841;178191
LA36;C404;407670;177833
LA36;C405;404043;178053
LA36;C406;346715;177883
LA36;C407;346645;178215
LA36;C408;47773;178068
LA36;C409;275646;177951
LA36;C410;404007;177763
LA36;C411;403976;177964
LA36;C412;388916;177767
LA36;C413;404093;177945
LA36;C414;403785;178080
LA36;C415;403942;178008
LA36;C416;403964;177969
LA36;C417;403706;178260
LA36;D401;403854;178071
LA36;D402;403854;178281
LA36;D403;403987;177827
LA36;D404;403893;178162
LA36;D405;309126;177986
LA36;D406;405401;178484
LA36;D407;405401;178591
LA36;D408;350732;178134
LA36;D409;403989;177765
LA36;D410;347318;177848
LA36;D411;347318;177869
LA36;D412;349910;177787
LA36;D413;404276;178001
LA36;D414;404404;178266
LA36;D415;308246;177825
LA36;D416;354781;177940
LA36;D417;308973;177918
LA36;D418;347318;177834
LA36;D419;347318;177831
LA36;D420;403940;177975
LA36;D421;277741;177977
LA36;D422;275517;177979
LA36;D423;403852;177887
LA36;D424;403830;178006
LA36;D425;403762;177921
LA36;D426;403895;178028
LA36;D427;348348;178115
LA36;D428;403870;177886
LA36;E401;404170;178689
LA36;E402;404170;178208
LA36;E403;309061;178083
LA36;E404;403793;177896
LA36;E405;429400;177783
LA36;E406;403743;177905
LA36;E407;403743;177906
LA36;E408;361209;177856
LA36;E409;288794;178025
LA36;E410;288794;178026
LA36;F401;275827;178495
LA36;F402;406123;178798
LA36;F403;299991;178123
LA36;F404;403756;177759
LA36;F405;404032;177809
LA36;F406;403925;177802
LA36;F407;403724;177932
LA36;F408;403828;177859
LA36;F409;403740;177925
LA36;F410;403730;177991
LA36;F411;404186;177942
LA36;F412;357825;178256
LA36;F413;403947;177976
LA36;F414;403968;178235
LA36;F415;403968;178273
LA36;F417;358898;178335
LA36;F418;348943;178226
LA36;F419;275826;178496
LA36;G401;339522;177889
LA36;G402;339522;177756
LA36;G403;339522;177758
LA36;G404;339522;177770
LA36;G405;361415;177893
LA36;G406;404052;177873
LA36;G407;360581;177900
LA36;G408;360581;178085
LA36;G409;405973;178647
LA36;G410;403857;178136
LA36;G411;404054;177877
LA36;G412;312153;178220
LA36;G413;403804;177894
LA36;G414;404291;178380
LA36;G415;308963;178062
LA36;G416;314302;177836
LA36;G417;403855;177858
LA36;G418;403877;177984
LA36;G419;403699;177818
LA36;G420;423985;178073
LA36;G421;404087;177947
LA36;G422;403789;177990
LA36;G423;403789;178079
LA36;G424;404105;177807
LA36;G425;403859;178171
LA36;G426;404349;178023
LA36;G427;403889;178005
LA36;G428;403748;178087
LA36;G429;403737;177923
LA36;I404;427147;182829
LA36;J401;403807;177989
LA36;J402;359860;177860
LA36;J403;403863;178072
LA36;J404;406009;178660
LA36;J405;333924;177890
LA36;J406;403871;178254
LA36;J407;403815;178077
LA36;J408;403990;177957
LA36;J409;403960;177830
LA36;J410;388876;178014
LA36;J411;388876;178013
LA36;J412;388876;178012
LA36;J413;388876;178011
LA36;J414;388876;178010
LA36;J415;403735;177926
LA36;J416;403728;177780
LA36;J417;299983;178199
LA36;J418;403841;178192
LA36;J419;403841;178193
LA36;J420;388876;178200
LA36;J421;388876;178201
LA36;J422;404297;178097
LA36;J423;276254;177928
LA36;J424;276254;178091
LA36;J425;333921;178150
LA36;J426;403908;177852
LA36;J427;403923;178161
LA36;J428;300122;177874
LA36;J429;403915;177983
LA36;J430;300620;178122
LA36;J431;385646;177800
LA36;J432;385646;177826
LA36;K401;404035;178151
LA36;K402;344400;177796
LA36;K403;344400;177956
LA36;K404;403865;178031
LA36;K405;403937;178251
LA36;K406;403937;178250
LA36;K407;360805;177872
LA36;K408;299765;177797
LA36;K409;403890;177880
LA36;K410;403890;177879
LA36;K411;406327;178827
LA36;K412;403860;178154
LA36;K413;403834;178253
LA36;K414;403847;177888
LA36;K415;403161;178103
LA36;K416;313563;178125
LA36;K417;403780;178082
LA36;K418;403898;178131
LA36;K419;403898;178063
LA36;K421;403821;177927
LA36;K422;403946;178009
LA36;K423;403819;177865
LA36;K424;426390;178066
LA36;K425;362468;178234
LA36;K426;403845;178069
LA36;K427;403761;178090
LA36;K428;403767;177919
LA36;K429;403802;177866
LA36;K430;403978;178233
LA36;K431;403978;177766
LA36;K432;403930;177974
LA36;L401;403798;178255
LA36;L402;403746;177792
LA36;L403;404035;178222
LA36;L404;403813;178076
LA36;L405;404038;177801
LA36;L406;42972;178093
LA36;L407;42972;177933
LA36;L408;403712;178242
LA36;L409;403712;178239
LA36;L410;403712;178240
LA36;L411;403712;178241
LA36;L412;404011;177980
LA36;L414;277626;177857
LA36;L415;277626;177861
LA36;M402;321134;178180
LA36;M403;403763;178394
LA36;M404;403874;178029
LA36;M405;404131;177840
LA36;M406;403983;178106
LA36;M407;404051;178124
LA36;M408;404058;178132
LA36;M409;404031;178003
LA36;M410;403958;177849
LA36;M413;404064;177816
LA36;M414;403832;178074
LA36;M415;403896;177851
LA36;M416;403896;177835
LA36;M417;403973;178112
LA36;M418;403973;178156
LA36;M419;354358;178075
LA36;M420;403731;178107
LA36;M421;403731;178194
LA36;M422;406137;178751
LA36;M423;403826;178262
LA36;M424;404061;178138
LA36;M425;403932;178224
LA36;M426;349184;178214
LA36;M427;404183;178184
LA36;N401;404825;178489
LA36;N402;404034;177955
LA36;N403;404095;177876
LA36;N404;404347;178094
LA36;N405;406373;178847
LA36;N406;362331;177755
LA36;N407;362331;177788
LA36;N408;404071;178065
LA36;N409;406373;178848
LA36;N410;403839;177757
LA36;N411;404278;178452
LA36;N412;403824;177785
LA36;N414;406369;178833
LA36;N415;403811;178055
LA36;N416;308336;178152
LA36;N417;403910;178130
LA36;N418;403907;178059
LA36;N419;403913;178056
LA36;N420;404056;177803
LA36;N421;403769;177920
LA36;N422;405038;178370
LA36;N423;403714;177794
LA36;O401;308645;178060
LA36;O402;403776;178081
LA36;O403;404066;177815
LA36;O404;309278;177954
LA36;O405;309278;177963
LA36;O406;404085;177950
LA36;O407;344736;178139
LA36;O408;363842;177760
LA36;O410;403912;177967
LA36;O411;403867;178225
LA36;P401;403879;178067
LA36;P402;403911;178061
LA36;P403;403806;178078
LA36;P404;404005;177943
LA36;P405;404004;177764
LA36;P407;404035;178485
LA36;P408;404825;178493
LA36;P409;404097;178237
LA36;P410;403974;178002
LA36;P411;404045;177965
LA36;P412;404113;177968
LA36;P413;359539;177895
LA36;P414;403998;178024
LA36;P415;276147;177992
LA36;P416;276149;178017
LA36;P417;403904;178058
LA36;P418;403949;178054
LA36;P419;403703;178336
LA36;P420;354450;178257
LA36;P421;404080;177813
LA36;P422;404080;177808
LA36;P423;403971;177790
LA36;P424;403971;177789
LA36;P425;404041;178381
LA36;P426;404065;178019
LA36;P427;403733;178092
LA36;P428;309278;177972
LA36;P429;309278;177970
LA36;P430;403717;177936
LA36;Q401;404068;177952
LA36;Q402;354773;177944
LA36;Q403;404111;178461
LA36;Q404;404060;177837
LA36;Q405;405879;178395
LA36;Q406;403891;178064
LA36;Q407;362132;178258
LA36;Q408;404299;178098
LA36;Q409;363598;178146
LA36;Q410;275730;178252
LA36;Q411;275730;177882
LA36;Q412;427204;178133
LA36;Q413;320130;178135
LA36;Q414;362319;177901
LA36;Q415;312153;178219
LA36;Q416;403775;178033
LA36;Q417;361686;178163
LA36;Q418;403713;177937
LA36;Q419;349447;177771
LA36;Q420;403994;177885
LA36;Q421;403994;177828
LA36;Q422;403994;177823
LA36;Q423;404053;178057
LA36;Q424;404400;178116
LA36;Q425;350917;178183
LA36;Q426;298656;177855
LA36;Q427;298656;178121
LA36;Q428;403902;177875
LA36;Q429;403719;177841
LA36;Q430;403734;178089
LA36;Q431;403885;177853
LA36;Q432;403885;178004
LA36;R401;403837;177988
LA36;R402;309035;177768
LA36;R403;403746;177791
LA36;R404;403881;177985
LA36;R405;403758;177902
LA36;R406;275204;177939
LA36;R407;404083;177949
LA36;R408;265486;177795
LA36;R409;404287;178631
LA36;R410;404256;178232
LA36;R411;403752;177904
LA36;R412;403025;177781
LA36;R413;403025;177934
LA36;R414;404040;178382
LA36;R415;354358;177805
LA36;R416;354358;177953
LA36;R417;359170;178249
LA36;R418;404013;178148
LA36;R419;404036;177916
LA36;R420;403920;178393
LA36;R421;404037;177804
LA36;R422;403810;177772
LA36;R423;391302;178102
LA36;S401;403888;178153
LA36;S402;403888;178229
LA36;S403;403808;177892
LA36;S404;403808;177891
LA36;S405;403750;177924
LA36;S406;361277;178778
LA36;S407;403941;178114
LA36;S408;403795;177773
LA36;S409;403795;177774
LA36;S410;403927;177973
LA36;S411;403818;178283
LA36;S412;404158;178021
LA36;S415;404146;178022
LA36;S416;403817;178016
LA36;S417;277718;177929
LA36;S418;277718;177935
LA36;S419;403799;178032
LA36;S420;403799;178111
LA36;S421;403800;177948
LA36;S422;403800;177946
LA36;T401;403829;178030
LA36;T402;403936;177871
LA36;T403;403936;178052
LA36;T404;403936;178269
LA36;T405;403783;177899
LA36;T406;403787;177897
LA36;T407;403993;178105
LA36;T408;403993;178101
LA36;T409;403894;177812
LA36;T410;403886;177881
LA36;T411;404002;177824
LA36;T413;404064;177884
LA36;T414;404064;178147
LA36;T415;404120;178410
LA36;T416;354450;178280
LA36;T417;403917;177769
LA36;T418;403720;177786
LA36;T419;403900;177878
LA36;T420;403765;177903
LA36;T421;283024;178259
LA36;T422;283024;177931
LA36;T423;403722;177793
LA36;T424;403722;177930
LA36;T425;403738;178088
LA36;T426;404089;177811
LA36;T427;403704;177762
LA36;T428;300208;178207
LA36;T429;403777;177941
LA36;U401;299727;178120
LA36;U402;403956;177971
LA36;U403;403956;177870
LA36;U404;309126;178862
LA36;U405;403944;178113
LA36;U406;308952;178861
LA36;U407;403835;178070
LA36;U408;404825;178492
LA36;U409;406133;178717
LA36;U410;403969;177829
LA36;U411;405696;178614
LA36;U412;404320;178096
LA36;U413;403912;177982
LA36;U414;404081;177814
LA36;U415;360514;178611
LA36;U416;385647;177798
LA36;U417;385647;177799
LA36;L416;404000;178505
KJ82;Q0101;409154;178595
KJ82;Q0102;404492;178509
KJ82;Q0201;404877;178407
KJ82;Q0202;404877;178479
KJ82;Q0203;404471;178322
KJ82;Q0204;405243;178385
KJ82;Q0205;404464;178379
KJ82;Q0206;404876;178396
KJ82;Q0207;357824;178570
KJ82;Q0208;406589;179016
KJ82;Q0209;405277;178635
KJ82;Q0210;404422;178426
KJ82;Q0211;404883;178448
KJ82;Q0213;404596;178383
KJ82;Q0217;405297;178313
KJ82;Q0218;405954;178622
KJ82;Q0220;405443;178603
KJ82;Q0221;404470;178391
KJ82;Q0222;223698;178563
KJ82;Q0223;406014;178932
KJ82;Q0224;406561;178894
KJ82;Q0225;404416;178427
KJ82;Q0226;404416;178428
KJ82;Q0301;406138;178768
KJ82;Q0302;404937;178521
KJ82;Q0304;404525;178457
KJ82;Q0307;404420;178587
KJ82;Q0308;405253;178432
KJ82;Q0309;405253;178388
KJ82;Q0310;405275;178309
KJ82;Q0311;405240;178540
KJ82;Q0312;406688;179053
KJ82;Q0313;404574;178553
KJ82;Q0314;406717;179002
KJ82;Q0315;405695;178488
KJ82;Q0316;404554;178423
KJ82;Q0317;404557;178538
KJ82;Q0319;406851;179193
KJ82;Q0320;404461;178565
KJ82;Q0321;404415;178446
KJ82;Q0323;406027;178961
KJ82;Q0324;405235;178568
KJ82;Q0325;406762;179005
KJ82;Q0326;404420;178586
KJ82;Q0327;251301;178588
KJ82;Q0329;423088;181197
KJ82;Q0330;405443;178571
KJ82;Q0331;404552;178560
KJ82;Q0332;405256;178414
KJ82;Q0333;405256;178413
KJ82;Q0334;406747;179066
KJ82;Q0335;406747;179065
KJ82;Q0336;408168;179954
KJ82;Q0337;404581;178531
KJ82;Q0339;405887;178934
KJ82;Q0401;404494;178412
KJ82;Q0405;404505;178320
KJ82;Q0407;404569;178456
KJ82;Q0408;404885;178589
KJ82;Q0409;404431;178584
KJ82;Q0410;404431;178583
KJ82;Q0411;404830;178572
KJ82;Q0412;404830;178594
KJ82;Q0413;404479;178333
KJ82;Q0414;405292;178389
KJ82;Q0415;406027;178709
KJ82;Q0416;184322;178516
KJ82;Q0417;405283;178337
KJ82;Q0418;404642;178548
KJ82;Q0420;404882;178316
KJ82;Q0422;404614;178325
KJ82;Q0423;404466;178332
KJ82;Q0424;404421;178418
KJ82;Q0425;404626;178403
KJ82;Q0426;72926;178552
KJ82;Q0427;404590;178580
KJ82;Q0428;404590;178579
KJ82;Q0429;404899;178518
KJ82;Q0430;17842;178541
KJ82;Q0431;17842;178578
KJ82;Q0432;406042;178649
KJ82;Q0433;406140;178727
KJ82;Q0434;404443;178314
KJ82;Q0435;404579;178525
KJ82;Q0438;404646;178546
KJ82;Q0501;351333;178318
KJ82;Q0502;404453;178328
KJ82;Q0503;404453;178327
KJ82;Q0504;404453;178369
KJ82;Q0507;404443;178326
KJ82;Q0508;406601;178927
KJ82;Q0509;404969;178513
